   ---
   привет:
   31.604462, 45.792877, 44.187164, 46.335632, 32.998230, 9.081146, 
   ---
   33.947998, 48.664703, 47.228119, 48.707397, 34.265686, 7.905487, 
   34.417114, 49.101288, 47.216156, 49.120239, 34.203766, 7.629608, 
   32.843750, 47.188873, 45.537292, 47.207336, 33.357910, 7.654633, 
   25.108856, 37.296417, 34.952606, 37.477081, 25.927643, 6.555328, 
   23.333435, 36.007812, 33.408569, 36.105835, 24.573364, 2.822601, 
   27.502991, 41.199158, 39.394257, 41.851196, 28.341003, -1.432953, 
   31.394592, 45.841736, 44.010986, 46.170105, 32.364471, -5.915222, 
   21.062836, 32.253082, 30.057861, 32.633453, 22.257965, -10.611603, 
   28.781433, 43.943481, 42.593536, 45.094513, 30.938751, -12.880035, 
   31.739349, 47.437134, 46.029053, 48.545868, 33.533203, -13.305389, 
   30.388794, 46.735107, 45.214783, 47.547943, 32.103821, -12.003937, 
   31.136261, 46.132751, 44.822479, 47.142883, 32.941071, -9.814209, 
   ---
   33.185120, 48.431335, 46.987671, 49.063568, 34.546600, -8.519775, 
   34.365479, 49.427246, 47.919128, 49.419037, 34.259125, -5.526093, 
   34.434845, 50.353424, 48.893463, 50.567139, 35.009735, -1.158936, 
   28.678009, 42.538666, 40.316345, 42.915466, 29.749878, 3.342651, 
   23.849976, 35.901154, 33.826843, 36.918793, 25.116577, 7.169434, 
   24.783356, 37.613800, 35.611511, 38.032623, 26.174103, 13.395966, 
   35.446808, 50.345093, 48.795227, 50.164215, 35.657074, 17.195953, 
   32.119873, 45.782288, 43.864838, 45.829681, 31.869415, 18.518463, 
   26.390228, 38.335693, 36.287872, 38.462006, 26.516266, 19.823853, 
   33.862396, 47.471588, 45.728394, 47.255707, 33.479401, 20.460846, 
   32.154480, 46.449860, 45.105408, 46.107941, 32.443359, 21.669983, 
   33.284576, 46.951874, 44.783142, 45.707336, 32.393402, 23.547821, 
   33.677429, 46.692566, 44.870880, 46.230072, 33.072205, 22.585144, 
   35.541229, 50.239746, 48.221985, 49.344482, 34.663879, 22.348755, 
   ---
   35.089355, 50.083099, 47.991455, 49.233002, 34.996307, 20.038910, 
   35.193695, 50.004364, 48.068237, 49.935883, 35.327576, 18.794495, 
   26.695099, 38.522736, 36.079376, 38.288422, 27.221710, 16.410492, 
   22.776154, 33.879059, 31.653931, 34.337891, 23.661072, 9.479797, 
   31.570953, 47.099792, 45.094147, 47.014832, 31.919708, -0.478516, 
   34.665833, 50.546387, 48.892456, 50.989044, 35.497559, -8.753632, 
